municipio,uf_raw,populacao,capital,classe_populacao
Santa Barbara Do Leste,MG,8212.0,0,BAIXO
Santa Barbara Do Monte Verde,MG,3212.0,0,BAIXO
Santa Barbara Do Tugurio,MG,4385.0,0,BAIXO
Santa Cruz De Minas,MG,8723.0,0,BAIXO
Santa Cruz De Salinas,MG,4074.0,0,BAIXO
Santa Cruz Do Escalvado,MG,4693.0,0,BAIXO
Santa Efigenia De Minas,MG,4354.0,0,BAIXO
Santa Fe De Minas,MG,3806.0,0,BAIXO
Santa Helena De Minas,MG,6406.0,0,BAIXO
Santa Juliana,MG,14497.0,0,BAIXO
Santa Luzia,MG,221705.0,0,MEDIO
Santa Margarida,MG,16393.0,0,BAIXO
Santa Maria De Itabira,MG,10867.0,0,BAIXO
Santa Maria Do Salto,MG,5203.0,0,BAIXO
Santa Maria Do Suacui,MG,14607.0,0,BAIXO
Santana Da Vargem,MG,7047.0,0,BAIXO
Santana De Cataguases,MG,3909.0,0,BAIXO
Santana De Pirapama,MG,7538.0,0,BAIXO
Santana Do Deserto,MG,3985.0,0,BAIXO
Santana Do Garambeu,MG,2494.0,0,BAIXO
Santana Do Jacare,MG,4847.0,0,BAIXO
Santana Do Manhuacu,MG,8660.0,0,BAIXO
Santana Do Paraiso,MG,36048.0,0,BAIXO
Santana Do Riacho,MG,4334.0,0,BAIXO
Santana Dos Montes,MG,3753.0,0,BAIXO
Santa Rita De Caldas,MG,8900.0,0,BAIXO
Santa Rita De Jacutinga,MG,4843.0,0,BAIXO
Santa Rita De Minas,MG,7322.0,0,BAIXO
Santa Rita De Ibitipoca,MG,3380.0,0,BAIXO
Santa Rita Do Itueto,MG,5426.0,0,BAIXO
Santa Rita Do Sapucai,MG,44226.0,0,BAIXO
Santa Rosa Da Serra,MG,3364.0,0,BAIXO
Santa Vitoria,MG,19997.0,0,BAIXO
Santo Antonio Do Amparo,MG,18697.0,0,BAIXO
Santo Antonio Do Aventureiro,MG,3602.0,0,BAIXO
Santo Antonio Do Grama,MG,3861.0,0,BAIXO
Santo Antonio Do Itambe,MG,3763.0,0,BAIXO
Santo Antonio Do Jacinto,MG,11570.0,0,BAIXO
Santo Antonio Do Monte,MG,28603.0,0,BAIXO
Santo Antonio Do Retiro,MG,7316.0,0,BAIXO
Santo Antonio Do Rio Abaixo,MG,1756.0,0,BAIXO
Santo Hipolito,MG,3044.0,0,BAIXO
Santos Dumont,MG,46357.0,0,BAIXO
Sao Bento Abade,MG,5411.0,0,BAIXO
Sao Bras Do Suacui,MG,3770.0,0,BAIXO
Sao Domingos Das Dores,MG,5672.0,0,BAIXO
Sao Domingos Do Prata,MG,17296.0,0,BAIXO
Sao Felix De Minas,MG,3354.0,0,BAIXO
Sao Francisco,MG,56625.0,0,BAIXO
Sao Francisco De Paula,MG,6512.0,0,BAIXO
Sao Francisco De Sales,MG,6309.0,0,BAIXO
Sao Francisco Do Gloria,MG,4758.0,0,BAIXO
Sao Geraldo,MG,12751.0,0,BAIXO
Sao Geraldo Da Piedade,MG,3860.0,0,BAIXO
Sao Geraldo Do Baixio,MG,4104.0,0,BAIXO
Sao Goncalo Do Abaete,MG,8527.0,0,BAIXO
Sao Goncalo Do Para,MG,12776.0,0,BAIXO
Sao Goncalo Do Rio Abaixo,MG,11114.0,0,BAIXO
Sao Goncalo Do Sapucai,MG,25670.0,0,BAIXO
Sao Gotardo,MG,36084.0,0,BAIXO
Sao Joao Batista Do Gloria,MG,7541.0,0,BAIXO
Sao Joao Da Lagoa,MG,4949.0,0,BAIXO
Sao Joao Da Mata,MG,2743.0,0,BAIXO
Sao Joao Da Ponte,MG,25033.0,0,BAIXO
Sao Joao Das Missoes,MG,13232.0,0,BAIXO
Sao Joao Del Rei,MG,90897.0,0,BAIXO
Sao Joao Do Manhuacu,MG,11785.0,0,BAIXO
Sao Joao Do Manteninha,MG,5975.0,0,BAIXO
Sao Joao Do Oriente,MG,7393.0,0,BAIXO
Sao Joao Do Pacui,MG,4476.0,0,BAIXO
Sao Joao Do Paraiso,MG,23797.0,0,BAIXO
Sao Joao Evangelista,MG,15761.0,0,BAIXO
Sao Joao Nepomuceno,MG,26530.0,0,BAIXO
Sao Joaquim De Bicas,MG,32696.0,0,BAIXO
Sao Jose Da Barra,MG,7532.0,0,BAIXO
Sao Jose Da Lapa,MG,24490.0,0,BAIXO
Sao Jose Da Safira,MG,4291.0,0,BAIXO
Sao Jose Da Varginha,MG,5151.0,0,BAIXO
Sao Jose Do Alegre,MG,4222.0,0,BAIXO
Sao Jose Do Divino,MG,3851.0,0,BAIXO
Sao Jose Do Goiabal,MG,5356.0,0,BAIXO
Sao Jose Do Jacuri,MG,6409.0,0,BAIXO
Sao Jose Do Mantimento,MG,2821.0,0,BAIXO
Sao Lourenco,MG,46539.0,0,BAIXO
Sao Miguel Do Anta,MG,6949.0,0,BAIXO
Sao Pedro Da Uniao,MG,4563.0,0,BAIXO
Sao Pedro Dos Ferros,MG,7634.0,0,BAIXO
Sao Pedro Do Suacui,MG,5160.0,0,BAIXO
Sao Romao,MG,12713.0,0,BAIXO
Sao Roque De Minas,MG,7100.0,0,BAIXO
Sao Sebastiao Da Bela Vista,MG,5598.0,0,BAIXO
Sao Sebastiao Da Vargem Alegre,MG,3039.0,0,BAIXO
Sao Sebastiao Do Anta,MG,6697.0,0,BAIXO
Sao Sebastiao Do Maranhao,MG,9884.0,0,BAIXO
Sao Sebastiao Do Oeste,MG,6948.0,0,BAIXO
Sao Sebastiao Do Paraiso,MG,71915.0,0,BAIXO
Sao Sebastiao Do Rio Preto,MG,1478.0,0,BAIXO
Sao Sebastiao Do Rio Verde,MG,2259.0,0,BAIXO
Sao Tiago,MG,10979.0,0,BAIXO
Sao Tomas De Aquino,MG,6980.0,0,BAIXO
Sao Tome Das Letras,MG,7151.0,0,BAIXO
Sao Vicente De Minas,MG,7876.0,0,BAIXO
Sapucai-Mirim,MG,7045.0,0,BAIXO
Sardoa,MG,6421.0,0,BAIXO
Sarzedo,MG,34050.0,0,BAIXO
Setubinha,MG,12493.0,0,BAIXO
Sem-Peixe,MG,2579.0,0,BAIXO
Senador Amaral,MG,5365.0,0,BAIXO
Senador Cortes,MG,2001.0,0,BAIXO
Senador Firmino,MG,7902.0,0,BAIXO
Senador Jose Bento,MG,1422.0,0,BAIXO
Senador Modestino Goncalves,MG,4056.0,0,BAIXO
Senhora De Oliveira,MG,5786.0,0,BAIXO
Senhora Do Porto,MG,3516.0,0,BAIXO
Senhora Dos Remedios,MG,10474.0,0,BAIXO
Sericita,MG,7340.0,0,BAIXO
Seritinga,MG,1857.0,0,BAIXO
Serra Azul De Minas,MG,4292.0,0,BAIXO
Serra Da Saudade,MG,771.0,0,BAIXO
Serra Dos Aimores,MG,8725.0,0,BAIXO
Serra Do Salitre,MG,11750.0,0,BAIXO
Serrania,MG,7667.0,0,BAIXO
Serranopolis De Minas,MG,4836.0,0,BAIXO
Serranos,MG,1949.0,0,BAIXO
Serro,MG,20915.0,0,BAIXO
Sete Lagoas,MG,243950.0,0,MEDIO
Silveirania,MG,2267.0,0,BAIXO
Silvianopolis,MG,6258.0,0,BAIXO
Simao Pereira,MG,2621.0,0,BAIXO
Simonesia,MG,19834.0,0,BAIXO
Sobralia,MG,5476.0,0,BAIXO
Soledade De Minas,MG,6226.0,0,BAIXO
Tabuleiro,MG,3669.0,0,BAIXO
Taiobeiras,MG,34653.0,0,BAIXO
Taparuba,MG,3093.0,0,BAIXO
Tapira,MG,4890.0,0,BAIXO
Tapirai,MG,1869.0,0,BAIXO
Taquaracu De Minas,MG,4120.0,0,BAIXO
Tarumirim,MG,14280.0,0,BAIXO
Teixeiras,MG,11680.0,0,BAIXO
Teofilo Otoni,MG,141269.0,0,MEDIO
Timoteo,MG,91268.0,0,BAIXO
Tiradentes,MG,8160.0,0,BAIXO
Tiros,MG,6369.0,0,BAIXO
Tocantins,MG,16769.0,0,BAIXO
Tocos Do Moji,MG,4117.0,0,BAIXO
Toledo,MG,6336.0,0,BAIXO
Tombos,MG,7683.0,0,BAIXO
Tres Coracoes,MG,80561.0,0,BAIXO
Tres Marias,MG,33062.0,0,BAIXO
Tres Pontas,MG,57127.0,0,BAIXO
Tumiritinga,MG,6797.0,0,BAIXO
Tupaciguara,MG,25466.0,0,BAIXO
Turmalina,MG,20280.0,0,BAIXO
Turvolandia,MG,5099.0,0,BAIXO
Uba,MG,117995.0,0,MEDIO
Ubai,MG,12661.0,0,BAIXO
Ubaporanga,MG,12514.0,0,BAIXO
Uberaba,MG,340277.0,0,MEDIO
Uberlandia,MG,706597.0,0,ALTO
Umburatiba,MG,2582.0,0,BAIXO
Unai,MG,85461.0,0,BAIXO
Uniao De Minas,MG,4265.0,0,BAIXO
Uruana De Minas,MG,3256.0,0,BAIXO
Urucania,MG,10333.0,0,BAIXO
Urucuia,MG,17470.0,0,BAIXO
Vargem Alegre,MG,6460.0,0,BAIXO
Vargem Bonita,MG,2143.0,0,BAIXO
Vargem Grande Do Rio Pardo,MG,5045.0,0,BAIXO
Varginha,MG,137608.0,0,MEDIO
Varjao De Minas,MG,7235.0,0,BAIXO
Varzea Da Palma,MG,40101.0,0,BAIXO
Varzelandia,MG,19290.0,0,BAIXO
Vazante,MG,20692.0,0,BAIXO
Verdelandia,MG,9527.0,0,BAIXO
Veredinha,MG,5733.0,0,BAIXO
Verissimo,MG,4090.0,0,BAIXO
Vermelho Novo,MG,4852.0,0,BAIXO
Vespasiano,MG,131849.0,0,MEDIO
Vicosa,MG,79910.0,0,BAIXO
Vieiras,MG,3570.0,0,BAIXO
Mathias Lobato,MG,3157.0,0,BAIXO
Virgem Da Lapa,MG,13729.0,0,BAIXO
Virginia,MG,8652.0,0,BAIXO
Virginopolis,MG,10459.0,0,BAIXO
Virgolandia,MG,5303.0,0,BAIXO
Visconde Do Rio Branco,MG,43351.0,0,BAIXO
Volta Grande,MG,5270.0,0,BAIXO
Wenceslau Braz,MG,2543.0,0,BAIXO
Afonso Claudio,ES,30326.0,0,BAIXO
Aguia Branca,ES,9621.0,0,BAIXO
Agua Doce Do Norte,ES,10801.0,0,BAIXO
Alegre,ES,29869.0,0,BAIXO
Alfredo Chaves,ES,14670.0,0,BAIXO
Alto Rio Novo,ES,7911.0,0,BAIXO
Anchieta,ES,30285.0,0,BAIXO
Apiaca,ES,7542.0,0,BAIXO
Aracruz,ES,104942.0,0,MEDIO
Atilio Vivacqua,ES,12270.0,0,BAIXO
Baixo Guandu,ES,31263.0,0,BAIXO
Barra De Sao Francisco,ES,45301.0,0,BAIXO
Boa Esperanca,ES,15146.0,0,BAIXO
Bom Jesus Do Norte,ES,9988.0,0,BAIXO
Brejetuba,ES,12450.0,0,BAIXO
Cachoeiro De Itapemirim,ES,212172.0,0,MEDIO
Cariacica,ES,386495.0,0,MEDIO
Castelo,ES,37956.0,0,BAIXO
Colatina,ES,124283.0,0,MEDIO
Conceicao Da Barra,ES,31479.0,0,BAIXO
Conceicao Do Castelo,ES,12887.0,0,BAIXO
Divino De Sao Lourenco,ES,4236.0,0,BAIXO
Domingos Martins,ES,34120.0,0,BAIXO
Dores Do Rio Preto,ES,6793.0,0,BAIXO
Ecoporanga,ES,22748.0,0,BAIXO
Fundao,ES,22379.0,0,BAIXO
Governador Lindenberg,ES,13047.0,0,BAIXO
Guacui,ES,31372.0,0,BAIXO
Guarapari,ES,128504.0,0,MEDIO
Ibatiba,ES,26762.0,0,BAIXO
Ibiracu,ES,12701.0,0,BAIXO
Ibitirama,ES,8830.0,0,BAIXO
Iconha,ES,14083.0,0,BAIXO
Irupi,ES,13672.0,0,BAIXO
Itaguacu,ES,13982.0,0,BAIXO
Itapemirim,ES,34957.0,0,BAIXO
Itarana,ES,10433.0,0,BAIXO
Iuna,ES,29417.0,0,BAIXO
Jaguare,ES,31589.0,0,BAIXO
Jeronimo Monteiro,ES,12336.0,0,BAIXO
Joao Neiva,ES,16774.0,0,BAIXO
Laranja Da Terra,ES,10919.0,0,BAIXO
Linhares,ES,179755.0,0,MEDIO
Mantenopolis,ES,15653.0,0,BAIXO
Marataizes,ES,39259.0,0,BAIXO
Marechal Floriano,ES,17141.0,0,BAIXO
Marilandia,ES,13091.0,0,BAIXO
Mimoso Do Sul,ES,26079.0,0,BAIXO
Montanha,ES,18954.0,0,BAIXO
Mucurici,ES,5468.0,0,BAIXO
Muniz Freire,ES,17176.0,0,BAIXO
Muqui,ES,15602.0,0,BAIXO
Nova Venecia,ES,50751.0,0,BAIXO
Pancas,ES,23426.0,0,BAIXO
Pedro Canario,ES,26575.0,0,BAIXO
Pinheiros,ES,27601.0,0,BAIXO
Piuma,ES,22388.0,0,BAIXO
Ponto Belo,ES,8016.0,0,BAIXO
Presidente Kennedy,ES,11741.0,0,BAIXO
Rio Bananal,ES,19398.0,0,BAIXO
Rio Novo Do Sul,ES,11630.0,0,BAIXO
Santa Leopoldina,ES,12171.0,0,BAIXO
Santa Maria De Jetiba,ES,41588.0,0,BAIXO
Santa Teresa,ES,23853.0,0,BAIXO
Sao Domingos Do Norte,ES,8735.0,0,BAIXO
Sao Gabriel Da Palha,ES,39085.0,0,BAIXO
Sao Jose Do Calcado,ES,10536.0,0,BAIXO
Sao Mateus,ES,134629.0,0,MEDIO
Sao Roque Do Canaa,ES,12602.0,0,BAIXO
Serra,ES,536765.0,0,ALTO
Sooretama,ES,31278.0,0,BAIXO
Vargem Alta,ES,21778.0,0,BAIXO
Venda Nova Do Imigrante,ES,26204.0,0,BAIXO
Viana,ES,80735.0,0,BAIXO
Vila Pavao,ES,9280.0,0,BAIXO
Vila Valerio,ES,14065.0,0,BAIXO
Vila Velha,ES,508655.0,0,ALTO
Vitoria,ES,369534.0,1,MEDIO
Angra Dos Reis,RJ,210171.0,0,MEDIO
Aperibe,RJ,12036.0,0,BAIXO
Araruama,RJ,136109.0,0,MEDIO
Areal,RJ,12763.0,0,BAIXO
Armacao Dos Buzios,RJ,35060.0,0,BAIXO
Arraial Do Cabo,RJ,30827.0,0,BAIXO
Barra Do Pirai,RJ,101139.0,0,MEDIO
Barra Mansa,RJ,185237.0,0,MEDIO
Belford Roxo,RJ,515239.0,0,ALTO
Bom Jardim,RJ,27779.0,0,BAIXO
Bom Jesus Do Itabapoana,RJ,37306.0,0,BAIXO
Cabo Frio,RJ,234077.0,0,MEDIO
Cachoeiras De Macacu,RJ,59652.0,0,BAIXO
Cambuci,RJ,15521.0,0,BAIXO
Carapebus,RJ,16859.0,0,BAIXO
Comendador Levy Gasparian,RJ,8590.0,0,BAIXO
Campos Dos Goytacazes,RJ,514643.0,0,ALTO
Cantagalo,RJ,20163.0,0,BAIXO
Cardoso Moreira,RJ,12818.0,0,BAIXO
Carmo,RJ,19161.0,0,BAIXO
Casimiro De Abreu,RJ,45864.0,0,BAIXO
Conceicao De Macabu,RJ,23561.0,0,BAIXO
Cordeiro,RJ,22152.0,0,BAIXO
Duas Barras,RJ,11563.0,0,BAIXO
Duque De Caxias,RJ,929449.0,0,ALTO
Engenheiro Paulo De Frontin,RJ,14138.0,0,BAIXO
Guapimirim,RJ,62225.0,0,BAIXO
Iguaba Grande,RJ,29344.0,0,BAIXO
Itaborai,RJ,244416.0,0,MEDIO
Itaguai,RJ,136547.0,0,MEDIO
Italva,RJ,15387.0,0,BAIXO
Itaocara,RJ,23211.0,0,BAIXO
Itaperuna,RJ,104354.0,0,MEDIO
Itatiaia,RJ,32312.0,0,BAIXO
Japeri,RJ,106296.0,0,MEDIO
Laje Do Muriae,RJ,7298.0,0,BAIXO
Macae,RJ,266136.0,0,MEDIO
Macuco,RJ,5646.0,0,BAIXO
Mage,RJ,247741.0,0,MEDIO
Mangaratiba,RJ,45941.0,0,BAIXO
Marica,RJ,167668.0,0,MEDIO
Mendes,RJ,18681.0,0,BAIXO
Mesquita,RJ,177016.0,0,MEDIO
Miguel Pereira,RJ,25622.0,0,BAIXO
Miracema,RJ,27134.0,0,BAIXO
Natividade,RJ,15305.0,0,BAIXO
Nilopolis,RJ,162893.0,0,MEDIO
Niteroi,RJ,516981.0,0,ALTO
Nova Friburgo,RJ,191664.0,0,MEDIO
Nova Iguacu,RJ,825388.0,0,ALTO
Paracambi,RJ,53093.0,0,BAIXO
Paraiba Do Sul,RJ,44741.0,0,BAIXO
Paraty,RJ,44175.0,0,BAIXO
Paty Do Alferes,RJ,27942.0,0,BAIXO
Petropolis,RJ,307144.0,0,MEDIO
Pinheiral,RJ,25563.0,0,BAIXO
Pirai,RJ,29802.0,0,BAIXO
Porciuncula,RJ,19068.0,0,BAIXO
Porto Real,RJ,20254.0,0,BAIXO
Quatis,RJ,14562.0,0,BAIXO
Queimados,RJ,152311.0,0,MEDIO
Quissama,RJ,25535.0,0,BAIXO
Resende,RJ,133244.0,0,MEDIO
Rio Bonito,RJ,60930.0,0,BAIXO
Rio Claro,RJ,18677.0,0,BAIXO
Rio Das Flores,RJ,9401.0,0,BAIXO
Rio Das Ostras,RJ,159529.0,0,MEDIO
Rio De Janeiro,RJ,6775561.0,1,ALTO
Santa Maria Madalena,RJ,10380.0,0,BAIXO
Santo Antonio De Padua,RJ,42705.0,0,BAIXO
Sao Francisco De Itabapoana,RJ,42214.0,0,BAIXO
Sao Fidelis,RJ,38749.0,0,BAIXO
Sao Goncalo,RJ,1098357.0,0,ALTO
Sao Joao Da Barra,RJ,36731.0,0,BAIXO
Sao Joao De Meriti,RJ,473385.0,0,MEDIO
Sao Jose De Uba,RJ,7240.0,0,BAIXO
Sao Jose Do Vale Do Rio Preto,RJ,22032.0,0,BAIXO
Sao Pedro Da Aldeia,RJ,107556.0,0,MEDIO
Sao Sebastiao Do Alto,RJ,9416.0,0,BAIXO
Sapucaia,RJ,18270.0,0,BAIXO
Saquarema,RJ,91938.0,0,BAIXO
Seropedica,RJ,83841.0,0,BAIXO
Silva Jardim,RJ,21775.0,0,BAIXO
Sumidouro,RJ,15709.0,0,BAIXO
Tangua,RJ,34898.0,0,BAIXO
Teresopolis,RJ,185820.0,0,MEDIO
Trajano De Moraes,RJ,10653.0,0,BAIXO
Tres Rios,RJ,82468.0,0,BAIXO
Valenca,RJ,77202.0,0,BAIXO
Varre-Sai,RJ,11208.0,0,BAIXO
Vassouras,RJ,37262.0,0,BAIXO
Volta Redonda,RJ,274925.0,0,MEDIO
Adamantina,SP,35153.0,0,BAIXO
Adolfo,SP,3545.0,0,BAIXO
Aguai,SP,36981.0,0,BAIXO
Aguas Da Prata,SP,8262.0,0,BAIXO
Aguas De Lindoia,SP,18908.0,0,BAIXO
Aguas De Santa Barbara,SP,6142.0,0,BAIXO
Aguas De Sao Pedro,SP,3588.0,0,BAIXO
Agudos,SP,37582.0,0,BAIXO
Alambari,SP,6231.0,0,BAIXO
Alfredo Marcondes,SP,4201.0,0,BAIXO
Altair,SP,4211.0,0,BAIXO
Altinopolis,SP,16221.0,0,BAIXO
Alto Alegre,SP,4078.0,0,BAIXO
Aluminio,SP,18903.0,0,BAIXO
Alvares Florence,SP,3616.0,0,BAIXO
Alvares Machado,SP,25078.0,0,BAIXO
Alvaro De Carvalho,SP,5320.0,0,BAIXO
Alvinlandia,SP,3251.0,0,BAIXO
Americana,SP,244370.0,0,MEDIO
Americo Brasiliense,SP,41545.0,0,BAIXO
Americo De Campos,SP,5993.0,0,BAIXO
Amparo,SP,73145.0,0,BAIXO
Analandia,SP,5115.0,0,BAIXO
Andradina,SP,57245.0,0,BAIXO
Angatuba,SP,25724.0,0,BAIXO
Anhembi,SP,6911.0,0,BAIXO
Anhumas,SP,4172.0,0,BAIXO
Aparecida,SP,36211.0,0,BAIXO
Aparecida D'Oeste,SP,4122.0,0,BAIXO
Apiai,SP,24081.0,0,BAIXO
Aracariguama,SP,23343.0,0,BAIXO
Aracatuba,SP,199210.0,0,MEDIO
Aracoiaba Da Serra,SP,35389.0,0,BAIXO
Aramina,SP,5689.0,0,BAIXO
Arandu,SP,6373.0,0,BAIXO
Arapei,SP,2452.0,0,BAIXO
Araraquara,SP,240542.0,0,MEDIO
Araras,SP,136739.0,0,MEDIO
Arco-Iris,SP,1755.0,0,BAIXO
Arealva,SP,8665.0,0,BAIXO
Areias,SP,3906.0,0,BAIXO
Areiopolis,SP,11186.0,0,BAIXO
Ariranha,SP,9851.0,0,BAIXO
Artur Nogueira,SP,56247.0,0,BAIXO
Aruja,SP,92453.0,0,BAIXO
Aspasia,SP,1815.0,0,BAIXO
Assis,SP,105768.0,0,MEDIO
Atibaia,SP,145378.0,0,MEDIO
Auriflama,SP,15316.0,0,BAIXO
Avai,SP,5467.0,0,BAIXO
Avanhandava,SP,14063.0,0,BAIXO
Avare,SP,91792.0,0,BAIXO
Bady Bassitt,SP,18013.0,0,BAIXO
Balbinos,SP,6127.0,0,BAIXO
Balsamo,SP,9209.0,0,BAIXO
Bananal,SP,11039.0,0,BAIXO
Barao De Antonina,SP,3525.0,0,BAIXO
Barbosa,SP,7532.0,0,BAIXO
Bariri,SP,35844.0,0,BAIXO
Barra Bonita,SP,36125.0,0,BAIXO
Barra Do Chapeu,SP,5794.0,0,BAIXO
Barra Do Turvo,SP,7606.0,0,BAIXO
Barretos,SP,123546.0,0,MEDIO
Barrinha,SP,33537.0,0,BAIXO
Barueri,SP,279704.0,0,MEDIO
Bastos,SP,20952.0,0,BAIXO
Batatais,SP,63438.0,0,BAIXO
Bauru,SP,381706.0,0,MEDIO
Bebedouro,SP,77612.0,0,BAIXO
Bento De Abreu,SP,3028.0,0,BAIXO
Bernardino De Campos,SP,11168.0,0,BAIXO
Bertioga,SP,66154.0,0,BAIXO
Bilac,SP,8197.0,0,BAIXO
Birigui,SP,126094.0,0,MEDIO
Biritiba Mirim,SP,33265.0,0,BAIXO
Boa Esperanca Do Sul,SP,15111.0,0,BAIXO
Bocaina,SP,12571.0,0,BAIXO
Bofete,SP,12107.0,0,BAIXO
Boituva,SP,63310.0,0,BAIXO
Bom Jesus Dos Perdoes,SP,26506.0,0,BAIXO
Bom Sucesso De Itarare,SP,4013.0,0,BAIXO
Bora,SP,839.0,0,BAIXO
Boraceia,SP,4913.0,0,BAIXO
Borborema,SP,16278.0,0,BAIXO
Borebi,SP,2713.0,0,BAIXO
Botucatu,SP,149718.0,0,MEDIO
Braganca Paulista,SP,172346.0,0,MEDIO
Brauna,SP,5795.0,0,BAIXO
Brejo Alegre,SP,2911.0,0,BAIXO
Brodowski,SP,25605.0,0,BAIXO
Brotas,SP,24862.0,0,BAIXO
Buri,SP,20050.0,0,BAIXO
Buritama,SP,17414.0,0,BAIXO
Buritizal,SP,4547.0,0,BAIXO
Cabralia Paulista,SP,4222.0,0,BAIXO
Cabreuva,SP,51130.0,0,BAIXO
Cacapava,SP,95752.0,0,BAIXO
Cachoeira Paulista,SP,33827.0,0,BAIXO
Caconde,SP,19031.0,0,BAIXO
Cafelandia,SP,17917.0,0,BAIXO
Caiabu,SP,4195.0,0,BAIXO
Caieiras,SP,104044.0,0,MEDIO
Caiua,SP,6017.0,0,BAIXO
Cajamar,SP,79034.0,0,BAIXO
Cajati,SP,28441.0,0,BAIXO
Cajobi,SP,10649.0,0,BAIXO
Cajuru,SP,26613.0,0,BAIXO
Campina Do Monte Alegre,SP,6088.0,0,BAIXO
Campinas,SP,1223237.0,0,ALTO
Campo Limpo Paulista,SP,86407.0,0,BAIXO
Campos Do Jordao,SP,52713.0,0,BAIXO
Campos Novos Paulista,SP,5028.0,0,BAIXO
Cananeia,SP,12542.0,0,BAIXO
Canas,SP,5268.0,0,BAIXO
Candido Mota,SP,31410.0,0,BAIXO
Candido Rodrigues,SP,2805.0,0,BAIXO
Canitar,SP,5365.0,0,BAIXO
Capao Bonito,SP,47098.0,0,BAIXO
Capela Do Alto,SP,21257.0,0,BAIXO
Capivari,SP,56973.0,0,BAIXO
Caraguatatuba,SP,125194.0,0,MEDIO
Carapicuiba,SP,405375.0,0,MEDIO
Cardoso,SP,12371.0,0,BAIXO
Casa Branca,SP,30655.0,0,BAIXO
Cassia Dos Coqueiros,SP,2488.0,0,BAIXO
Castilho,SP,21521.0,0,BAIXO
Catanduva,SP,123114.0,0,MEDIO
Catigua,SP,7905.0,0,BAIXO
Cedral,SP,9452.0,0,BAIXO
Cerqueira Cesar,SP,20391.0,0,BAIXO
Cerquilho,SP,50631.0,0,BAIXO
Cesario Lange,SP,18595.0,0,BAIXO
Charqueada,SP,17539.0,0,BAIXO
Clementina,SP,8894.0,0,BAIXO
Colina,SP,18601.0,0,BAIXO
Colombia,SP,6223.0,0,BAIXO
Conchal,SP,28491.0,0,BAIXO
Conchas,SP,18138.0,0,BAIXO
Cordeiropolis,SP,25116.0,0,BAIXO
Coroados,SP,6197.0,0,BAIXO
Coronel Macedo,SP,4591.0,0,BAIXO
Corumbatai,SP,4072.0,0,BAIXO
Cosmopolis,SP,74662.0,0,BAIXO
Cosmorama,SP,7289.0,0,BAIXO
Cotia,SP,257882.0,0,MEDIO
Cravinhos,SP,35858.0,0,BAIXO
Cristais Paulista,SP,8803.0,0,BAIXO
Cruzalia,SP,2021.0,0,BAIXO
Cruzeiro,SP,82895.0,0,BAIXO
Cubatao,SP,132521.0,0,MEDIO
Cunha,SP,21373.0,0,BAIXO
Descalvado,SP,34097.0,0,BAIXO
Diadema,SP,429550.0,0,MEDIO
Dirce Reis,SP,1805.0,0,BAIXO
Divinolandia,SP,11027.0,0,BAIXO
Dobrada,SP,9088.0,0,BAIXO
Dois Corregos,SP,27704.0,0,BAIXO
Dolcinopolis,SP,2108.0,0,BAIXO
Dourado,SP,8883.0,0,BAIXO
Dracena,SP,47287.0,0,BAIXO
Duartina,SP,12421.0,0,BAIXO
Dumont,SP,10174.0,0,BAIXO
Echapora,SP,6026.0,0,BAIXO
Eldorado,SP,15592.0,0,BAIXO
Elias Fausto,SP,18095.0,0,BAIXO
Elisiario,SP,3742.0,0,BAIXO
Embauba,SP,2446.0,0,BAIXO
Embu Das Artes,SP,279264.0,0,MEDIO
Embu-Guacu,SP,70402.0,0,BAIXO
Emilianopolis,SP,3238.0,0,BAIXO
Engenheiro Coelho,SP,21712.0,0,BAIXO
Espirito Santo Do Pinhal,SP,44607.0,0,BAIXO
Espirito Santo Do Turvo,SP,4926.0,0,BAIXO
Estrela D'Oeste,SP,8420.0,0,BAIXO
Estrela Do Norte,SP,2774.0,0,BAIXO
Euclides Da Cunha Paulista,SP,9280.0,0,BAIXO
Fartura,SP,16102.0,0,BAIXO
Fernandopolis,SP,69680.0,0,BAIXO
Fernando Prestes,SP,5805.0,0,BAIXO
Fernao,SP,1739.0,0,BAIXO
Ferraz De Vasconcelos,SP,198661.0,0,MEDIO
Flora Rica,SP,1397.0,0,BAIXO
Floreal,SP,2884.0,0,BAIXO
Florida Paulista,SP,14936.0,0,BAIXO
Florinea,SP,2631.0,0,BAIXO
Franca,SP,358539.0,0,MEDIO
Francisco Morato,SP,179372.0,0,MEDIO
Franco Da Rocha,SP,158438.0,0,MEDIO
Gabriel Monteiro,SP,2776.0,0,BAIXO
Galia,SP,6419.0,0,BAIXO
Garca,SP,44429.0,0,BAIXO
Gastao Vidigal,SP,4911.0,0,BAIXO
Gaviao Peixoto,SP,4841.0,0,BAIXO
General Salgado,SP,10855.0,0,BAIXO
Getulina,SP,11485.0,0,BAIXO
Glicerio,SP,4842.0,0,BAIXO
Guaicara,SP,12416.0,0,BAIXO
Guaimbe,SP,5806.0,0,BAIXO
Guaira,SP,41283.0,0,BAIXO
Guapiacu,SP,22087.0,0,BAIXO
Guapiara,SP,16896.0,0,BAIXO
Guara,SP,21394.0,0,BAIXO
Guaracai,SP,8258.0,0,BAIXO
Guaraci,SP,11382.0,0,BAIXO
Guarani D'Oeste,SP,1996.0,0,BAIXO
Guaranta,SP,6685.0,0,BAIXO
